W_REGN,W_PSU,W_HHID,SFILLER,SET1,SET2,SREL,SSEX,SAGE,TLEFT,DATE_LEFT_MONTH,DATE_LEFT_YEAR,MSTAT,HGRADE,USOCC,REASON,CTRY,STAY,INDWORK,OCCUP,NOMONTH,RET,DATE_RETURNED_MONTH,DATE_RETURNED_YEAR,DATE_EXPECTED_MONTH,DATE_EXPECTED_YEAR,CASHREM,CASHAMT,MODE,RETAPSEP,CASHHOME,KINDREM,KINDAMT,SWGT,PRRCD,LFS_IND,P6M_IND
12,6312016003,07450070,0014212011372902,01,01,3,2,30,08,04,2003,2,6,0210,1,052,12,1,7414,50,2,,,03,2004,1,081000,1,2,,2,,00289.4041,,2,1
12,6312016003,07510243,0014212011372902,01,01,3,1,21,01,05,2003,1,7,0231,1,028,12,1,8340,04,2,,,05,2004,2,,,2,,2,,00301.0512,,1,1
12,6313003002,08050672,0011221011373902,01,01,3,2,27,01,10,1998,1,2,4131,1,089,24,1,8211,24,1,09,2000,,,2,,,2,,2,,00351.0288,,2,2
12,6313003002,08060700,0011221011373902,01,01,3,2,29,03,02,2002,1,7,4211,1,081,24,1,9131,23,2,,,02,2004,1,105000,1,2,,2,,00393.7557,,1,1
12,6313008001,08080022,0013231061375002,01,01,5,1,07,99,99,9999,1,1,9999,9,999,99,9,9999,99,9,99,9999,,,9,999999,9,9,999999,9,999999,00278.1749,,1,
12,6315009000,08688001,0013222151376102,01,01,3,2,27,02,02,2003,1,6,0210,1,052,06,1,3473,12,1,08,2003,,,1,005000,1,1,030000,1,004000,00323.7666,,1,1
12,6315009000,08760198,0013222151376102,03,03,3,1,26,02,01,2003,1,7,0210,1,039,24,1,9131,34,2,,,12,2004,1,040000,1,2,,1,003950,00322.4823,,1,1
12,6315009000,08760198,0013222151376102,01,03,3,1,31,03,06,2001,1,4,0210,1,039,88,1,9131,52,2,,,88,8888,1,094000,1,2,,1,003500,00322.4823,,1,1
12,6315009000,08760198,0013222151376102,02,03,3,2,27,01,07,2003,2,7,5220,1,039,24,1,9131,02,2,,,07,2005,1,006000,1,2,,2,,00323.7666,,1,1
12,6318002002,09990163,0014222091379702,01,02,3,1,29,29,05,2002,1,4,7231,1,010,25,1,7231,16,2,,,05,2004,1,014000,1,2,,2,,00313.5244,,1,1
12,6318002002,09990163,0014222091379702,02,02,3,1,26,01,04,2000,1,6,0210,1,050,60,1,7431,41,2,,,04,2005,1,090000,1,2,,2,,00313.5244,,1,1
12,6318002002,10020216,0014222091379702,01,01,1,1,49,05,06,2003,2,7,0210,1,052,13,1,8340,45,2,,,07,2004,1,070000,1,2,,2,,00273.2252,,1,1
12,6319014003,10560122,0012232071381002,01,01,3,2,26,02,06,2003,1,6,5123,1,082,24,1,9131,15,2,,,06,2005,2,,,2,,2,,00326.3162,,1,1
12,6501020000,00470237,0011211091382202,01,01,3,2,25,01,03,2001,1,6,3232,1,081,24,1,3232,24,1,03,2003,,,2,,,2,,2,,00315.6458,,1,2
12,6501020000,00500290,0011211091382202,01,03,3,2,33,02,02,2003,1,6,5151,1,078,24,1,5131,32,2,,,02,2005,2,,,2,,2,,00315.6458,,1,1
12,6501020000,00500290,0011211091382202,02,03,3,2,29,02,08,2002,1,6,3121,1,081,24,1,5131,37,2,,,08,2004,1,014000,1,2,,2,,00315.6458,,1,1
12,6501020000,00500290,0011211091382202,03,03,3,2,27,03,04,2003,1,7,2341,1,052,06,1,3473,18,2,,,10,2003,2,,,2,,2,,00315.6458,,1,1
12,6504009001,00710146,0014212081384902,01,01,3,2,18,01,04,2003,1,3,0210,1,051,24,1,9131,05,2,,,04,2005,2,,,2,,2,,00293.6142,,1,1
12,6504012006,00940216,0012211051385102,01,01,1,1,47,01,05,2003,2,4,1319,1,096,06,2,,,2,,,11,2003,2,,,2,,2,,00295.9014,,1,2
12,6504021006,01230329,0012221011384802,01,01,3,2,27,02,08,2001,1,4,0210,1,081,88,1,9131,54,2,,,88,8888,1,008500,1,2,,2,,00407.8099,,1,1
12,6504022000,01440040,0011222021385602,01,01,3,2,21,02,04,2003,1,6,0210,1,078,24,1,9131,30,2,,,04,2005,1,012000,4,2,,2,,00293.6142,,1,1
12,6504022000,01450052,0011222021385602,01,01,3,2,20,01,07,2003,1,7,0231,1,051,24,1,9131,03,2,,,08,2005,2,,,2,,2,,00293.6142,,1,1
12,6504022000,01460064,0011222021385602,01,01,2,2,32,01,08,2002,2,4,0210,1,051,24,1,9131,13,2,,,09,2004,1,009000,4,2,,2,,00315.3549,,1,1
12,6504022000,01500113,0011222021385602,01,01,3,2,30,01,07,2003,1,4,5220,1,081,14,1,9131,02,2,,,09,2004,2,,,2,,2,,00315.3549,,1,1
12,6506020001,02100197,0014231111387502,01,01,3,2,35,01,03,2001,1,3,0210,1,094,36,1,9131,30,2,,,04,2004,1,022000,1,2,,1,049000,00287.2115,,1,1
12,6507001000,02520004,0012232031389102,01,01,3,2,34,01,04,2002,1,7,5220,1,081,24,1,9131,18,2,,,05,2004,1,015000,1,2,,2,,00314.7731,,1,1
12,6511014002,03580146,0013222081393002,01,01,2,2,34,01,06,2001,2,6,0210,1,051,30,1,9131,28,2,,,12,2003,2,,,2,,2,,00315.3549,,1,1
12,8003005001,01180197,0014211081397802,01,01,3,2,30,01,11,2000,1,2,0210,1,081,48,1,9131,30,2,,,11,2004,1,010000,1,2,,2,,00328.4589,,1,1
12,8003005001,01230279,0014211081397802,01,01,3,2,19,01,08,2003,1,1,0210,1,081,24,1,9131,02,2,,,08,2005,2,,,2,,2,,00305.8148,,1,1
12,8003014004,01490442,0011211011398202,01,01,2,2,44,02,05,2001,2,4,0210,1,081,88,1,9131,29,2,,,88,8888,1,048000,1,2,,2,,00299.1461,,1,1
12,8005009001,01940007,0012211151400702,01,02,2,2,40,02,12,2000,2,1,0210,1,051,36,1,9131,48,2,,,12,2003,1,030000,1,2,,2,,00321.4309,,1,1
12,8005009001,01940007,0012211151400702,02,02,3,2,24,01,09,2002,1,5,0231,1,051,24,1,9131,12,2,,,09,2004,1,018000,1,2,,2,,00328.5965,,1,1
12,8005009001,01980080,0012211151400702,01,01,3,2,23,01,06,2000,1,3,0210,1,081,20,1,9131,26,1,08,2003,,,1,042000,1,1,020000,2,,00280.6167,,2,1
12,8005009001,02050218,0012211151400702,01,01,2,2,36,01,07,2000,2,1,0210,1,081,40,1,9131,26,2,,,11,2003,1,050000,1,2,,2,,00286.6816,,1,1
12,8006006004,02510335,0013211201401302,01,01,2,2,35,01,08,2000,2,3,0210,1,081,36,1,9131,38,2,,,04,2004,1,024000,1,2,,2,,00286.6816,,1,1
12,8007005003,02750240,0012212091408002,01,01,3,2,23,02,02,2001,1,7,0231,1,082,88,1,9131,32,2,,,88,8888,1,030000,1,2,,2,,00302.8061,,1,1
12,9804001005,00060165,0013210161404202,02,02,6,2,27,02,09,1999,2,6,0231,1,081,48,1,9131,41,1,02,2003,,,2,,,2,,2,,00281.6541,,2,2
12,9804001005,00060165,0013210161404202,01,02,6,1,37,02,06,2003,2,6,0232,1,094,24,1,4211,17,2,,,06,2005,1,005000,1,2,,2,,00281.6541,,2,1
12,9804002002,00260272,0012220081404302,01,02,6,1,37,01,06,2003,2,6,8322,1,094,24,1,8322,03,2,,,06,2005,1,013000,1,2,,2,,00330.3874,,1,1
12,9804002002,00260272,0012220081404302,02,02,6,2,35,01,01,2002,2,6,0210,1,081,24,1,9131,09,1,10,2002,,,2,,,2,,2,,00324.6863,,2,2
12,9804003002,00330117,0013220061404402,01,01,2,2,40,01,12,2001,2,4,1314,1,081,24,1,9131,20,2,,,12,2003,1,016000,1,2,,2,,00287.4765,,1,1
12,9804003002,00360188,0013220061404402,01,01,3,2,30,02,08,2002,2,7,0210,1,081,24,1,9131,38,2,,,08,2004,2,,,2,,2,,00315.6458,,1,1
13,3901005000,00020049,0012242211407702,01,01,4,2,43,01,10,2000,4,4,5220,3,096,36,1,4211,24,1,05,2002,,,1,060000,4,2,,2,,00461.6023,,1,2
13,3901031000,00360277,0012232771408302,01,01,2,1,39,01,02,2003,2,7,0920,1,014,12,1,8340,08,2,,,02,2004,1,120000,1,2,,2,,00415.9840,,1,1
13,3901050002,00430045,0011262261409902,01,01,2,1,37,05,05,2003,2,5,0920,1,082,08,1,5122,60,2,,,01,2004,1,120000,1,2,,2,,00417.4591,,1,1
13,3901050002,00450113,0011262261409902,01,01,3,2,20,02,02,2003,4,4,0210,1,052,10,1,3473,16,2,,,12,2003,1,020000,4,2,,1,002500,00428.4640,,1,1
13,3901050002,00470183,0011262261409302,01,01,5,1,23,01,09,2001,1,3,0940,1,081,88,1,8340,24,2,,,88,8888,1,010000,5,2,,2,,00426.7645,,1,1
13,3901056002,00640395,0012212141409802,01,01,1,1,37,03,04,2001,2,6,5123,1,018,08,1,5123,24,1,11,2001,,,2,,,2,,2,,00463.5187,,2,2
13,3901056002,00650426,0012212141409802,01,01,3,2,25,03,01,2003,1,6,5123,1,052,08,1,3473,20,1,08,2003,,,1,030000,4,1,050000,1,022000,00497.0709,,1,1
13,3901068000,00720132,0012222281410402,01,01,2,2,49,01,09,2002,2,7,0210,1,103,36,1,9131,12,2,,,09,2005,1,075000,1,2,,2,,00415.6053,,1,1
13,3901071000,00910215,0012252151418502,01,01,1,1,51,10,07,2002,2,7,3115,1,056,24,1,3115,50,1,07,2003,,,1,100000,1,1,162000,1,043000,00397.8006,,1,1
13,3901071000,00970431,0012252151418502,01,02,3,1,32,02,03,2003,1,6,0940,1,052,88,1,8340,43,2,,,88,8888,1,050000,1,2,,2,,00456.4750,,1,1
13,3901071000,00970431,0012252151418502,02,02,4,1,27,01,12,1998,2,6,0940,6,018,99,1,7134,24,1,12,2002,,,1,020000,4,2,,1,008000,00456.4750,,1,
13,3901077000,01100218,0013252221420102,01,01,1,1,40,02,07,2003,2,6,4141,1,089,24,1,7234,39,2,,,07,2005,2,,,2,,2,,00415.7382,,1,1
13,3901082000,01180306,0013262191410502,01,01,2,1,35,02,06,2001,2,7,2141,1,081,30,1,2141,54,2,,,12,2003,1,120000,1,2,,2,,00417.4591,,1,1
13,3901082000,01210429,0013262191410502,01,01,4,1,25,02,01,2002,2,4,0910,1,052,24,1,3473,24,2,,,12,2003,1,055000,4,2,,2,,00458.3646,,1,1
13,3901101003,01440045,0011252101411702,01,01,3,1,39,01,04,2003,1,6,5169,1,081,24,1,9131,05,2,,,04,2005,2,,,2,,2,,00433.0606,,1,1
13,3901101003,01490204,0011252101411702,01,01,1,1,35,99,99,9999,2,2,9999,9,999,99,9,9999,99,9,99,9999,,,9,999999,9,9,999999,9,999999,00433.0606,,1,
13,3901101003,01560397,0011252101411702,01,01,2,1,29,03,12,2002,1,7,5122,1,083,12,1,5122,24,2,,,12,2003,1,090000,1,2,,2,,00475.4949,,1,1
13,3901105007,01570018,0010130151412002,01,01,2,2,46,99,99,9999,2,2,9999,9,999,99,9,9999,99,9,99,9999,,,9,999999,9,9,999999,9,999999,00463.5077,,1,
13,3901119002,01660041,0014222211412902,01,01,2,2,30,01,08,2003,2,7,4211,1,089,36,1,5133,02,2,,,09,2006,1,010000,1,2,,2,,00476.9062,,1,1
13,3901119002,01730153,0014222211412902,01,01,3,2,28,01,06,2000,1,7,0910,1,089,36,1,9321,36,1,06,2003,,,1,007000,4,1,010000,1,020000,00444.7151,,2,1
13,3901192000,02070105,0011222141416102,01,01,2,1,43,01,06,2002,2,7,1227,1,081,24,1,2141,15,2,,,07,2004,1,180000,4,2,,2,,00430.3283,,1,1
13,3901196000,02280063,0011272141416402,01,01,1,1,43,01,09,2001,2,6,7141,1,081,24,1,7141,24,1,09,2003,,,1,072000,4,1,000000,1,004500,00415.9840,,1,1
13,3901198001,02370028,0011232221416502,01,01,3,2,25,02,08,2003,1,6,2453,1,052,36,1,2453,08,2,,,08,2006,1,012000,3,2,,2,,00458.5637,,1,1
13,3901199002,02460054,0014212271416602,01,01,1,1,39,03,09,2003,2,7,0920,1,082,10,1,8340,20,2,,,07,2004,2,,,2,,2,,00416.2299,,1,1
13,3901199002,02520262,0014212271416602,01,01,3,2,19,01,08,2003,1,6,0231,1,052,06,1,3473,02,2,,,02,2004,1,004700,4,2,,2,,00427.2023,,1,1
13,3901254000,02890159,0011242161419202,01,01,2,1,45,01,06,2000,2,7,5162,1,052,48,1,9322,39,2,,,06,2004,1,060000,1,2,,2,,00439.9343,,1,1
13,3904008009,03120154,0010130341421902,01,01,3,2,23,99,99,9999,1,2,9999,9,999,99,9,9999,99,9,99,9999,,,9,999999,9,9,999999,9,999999,00476.4075,,1,
13,3905053002,03310099,0011221141424102,01,01,3,2,27,01,10,1998,1,7,3224,1,018,88,1,2231,58,2,,,88,8888,1,004000,4,2,,2,,00521.5054,,1,1
13,3905053002,03320117,0011221141424102,01,01,3,2,35,02,07,2002,4,4,0210,1,081,24,1,9131,12,2,,,07,2004,1,030000,4,2,,2,,00474.9649,,1,1
13,3905053002,03350181,0011221141424102,01,01,2,1,57,03,02,2003,2,7,2341,6,096,88,1,3133,60,2,,,88,8888,1,090000,4,2,,2,,00511.6487,,1,
13,3905053002,03418001,0011221141424102,01,01,2,2,26,02,04,2002,2,7,1210,6,018,20,1,3431,60,2,,,12,2003,1,240300,1,2,,1,015000,00521.5054,,1,
13,3906054000,03560118,0011261211427702,01,01,3,1,34,01,07,2003,1,6,0920,4,096,88,2,,,2,,,88,8888,2,,,2,,2,,00472.3147,,1,2
13,3906107000,03920003,0014252021429402,01,01,2,1,27,03,01,1999,2,7,0920,1,001,36,1,6120,38,1,02,2002,,,1,095000,1,2,,2,,00472.2156,,1,2
13,3906107000,03980109,0014252021429402,01,01,2,1,23,02,12,2000,2,6,0910,1,089,88,1,4132,24,2,,,88,8888,1,050000,4,2,,2,,00445.1646,,2,1
13,3906120000,04090170,0014272071429702,01,01,3,1,34,05,08,2002,4,7,5113,1,012,10,1,8340,49,1,06,2003,,,1,060000,1,1,100000,2,,00427.6107,,2,1
13,3906120000,04130276,0014272071429702,01,01,2,1,33,02,03,2003,2,7,5123,1,096,09,1,5122,10,2,,,12,2003,1,150000,4,2,,1,012000,00456.7450,,1,1
13,3906125000,04240171,0013211241430102,01,01,6,1,35,03,07,2002,1,7,0231,1,096,10,1,8340,27,1,05,2003,,,1,029000,1,1,200000,2,,00452.6884,,1,1
13,3906125000,04290269,0013211241430102,01,01,2,1,42,01,07,2000,2,4,0920,6,999,88,1,5133,26,2,,,88,8888,1,045000,1,2,,1,020000,00452.6884,,1,
13,3906165000,04460029,0011242021431702,01,01,1,1,51,05,10,2002,2,4,2154,1,032,12,1,2154,55,2,,,10,2003,1,115000,1,2,,2,,00470.4060,,1,1
13,3906188000,04730150,0012221261432302,01,01,2,1,50,11,08,2003,2,4,4190,1,081,25,1,4131,80,2,,,09,2005,1,014000,4,2,,2,,00432.3920,,1,1
13,3911031000,05670161,0014231051439302,01,01,2,1,32,02,07,2002,2,7,1449,1,036,14,1,1449,48,1,08,2002,,,1,090000,1,1,050000,2,,00476.9008,,1,2
13,3912012001,05730184,0012231131442102,01,01,6,2,29,01,01,2001,2,5,0920,1,051,24,1,5220,24,1,02,2003,,,2,,,2,,2,,00478.7998,,1,2
13,3912012001,05760275,0012231131442102,01,01,4,1,35,05,06,2003,2,6,7412,1,081,25,1,7412,57,2,,,07,2005,1,045000,4,2,,2,,00434.3411,,1,1
13,3912035000,06020536,0013251101442002,01,01,3,2,36,03,03,2002,4,7,3118,1,082,88,1,3118,24,2,,,88,8888,1,040000,1,2,,2,,00436.0561,,1,1
13,3914003000,06400009,0011211161443202,01,01,2,1,50,01,05,2003,2,4,9141,1,081,25,1,9141,04,2,,,06,2005,1,030000,4,2,,2,,00489.8903,,1,1
13,3914024000,06630196,0012251171443802,01,01,1,1,45,02,01,2001,2,7,4190,3,096,36,1,3471,60,2,,,12,2003,1,060000,1,2,,2,,00415.5872,,1,1
13,3914035000,06680160,0013231201449020,01,02,3,1,32,02,05,2002,2,7,1315,1,089,24,1,1315,40,2,,,05,2004,1,150000,1,2,,2,,00474.7812,,1,1
13,3914035000,06680160,0013231201449020,02,02,4,1,42,01,04,2003,2,5,8324,1,081,24,1,8324,05,2,,,04,2005,1,048000,1,2,,2,,00432.4107,,1,1
13,3914061000,06958001,0014261161445902,01,03,2,1,46,02,12,2001,2,6,4141,1,089,24,1,8273,36,2,,,12,2003,2,,,2,,2,,00411.6042,,1,1
13,3914061000,06958001,0014261161445902,03,03,6,2,27,01,07,1999,2,6,0210,1,089,48,1,7243,48,1,07,2003,,,1,075000,1,1,000000,2,,00474.1954,,1,1
13,3914061000,06958001,0014261161445902,02,03,6,1,32,01,01,2001,2,6,0232,1,089,36,1,7243,32,2,,,01,2004,2,,,2,,2,,00472.3147,,1,1
13,3914098002,07210379,0011251231447602,01,01,2,1,32,01,11,2002,2,6,7241,1,056,15,1,7241,10,2,,,02,2004,1,120000,1,2,,2,,00476.8852,,1,1
13,7401001033,00260165,0010120571447802,01,01,2,1,52,01,10,1999,2,6,5122,3,052,88,1,9131,35,2,,,88,8888,1,048000,4,2,,2,,00440.3801,,1,1
13,7401015001,00650107,0011210181449102,01,01,2,1,44,06,05,2003,2,4,5169,1,081,24,1,7233,60,2,,,12,2005,1,090000,4,1,050000,1,005000,00428.2229,,1,1
13,7401015001,00670143,0011210181449102,01,01,2,1,36,05,05,2003,2,5,8340,1,096,88,1,5123,28,2,,,88,8888,1,060000,1,2,,2,,00428.2229,,1,1
13,7401015001,00770355,0011210181449102,01,01,2,1,50,03,07,2002,2,4,6111,6,096,88,1,5169,39,2,,,88,8888,1,042000,4,2,,1,003000,00409.7466,,1,
13,7402001007,01350475,0010120751450402,01,01,6,2,43,01,06,2002,1,7,0920,1,089,12,1,9322,12,1,06,2003,,,1,030000,1,1,050000,1,020000,00533.7273,,1,1
13,7402003024,01660390,0010120221450602,01,01,3,2,27,02,01,2003,2,4,0920,1,052,12,1,3473,20,2,,,02,2004,1,018000,1,2,,2,,00543.4828,,1,1
13,7402003035,01750270,0010120221450602,01,01,2,1,59,01,08,2002,2,4,7123,1,081,24,1,8322,13,2,,,08,2004,1,048000,2,2,,2,,00533.2108,,1,1
13,7402005002,01830295,0010120211450802,01,01,2,2,44,03,07,2002,2,3,0210,1,039,24,1,9131,60,2,,,07,2004,1,060000,1,2,,1,005000,00465.0320,,1,1
13,7402005012,01880078,0010120211450802,01,01,3,2,18,01,07,2003,1,4,5123,1,052,06,1,3473,02,2,,,12,2003,1,020000,4,2,,2,,00475.3982,,1,1
13,7402006005,01970107,0010120311450802,01,01,2,2,43,02,05,2002,2,7,2399,6,018,35,1,5133,28,2,,,04,2005,1,120000,1,2,,2,,00460.5891,,1,
13,7402006005,02010422,0010120311450902,01,01,3,1,32,02,07,2003,1,7,0920,1,094,06,1,8340,48,2,,,12,2003,1,120000,4,2,,1,060000,00503.7152,,1,1
13,7402007011,02180060,0010120171451002,01,01,3,1,27,01,12,2002,1,7,2231,1,081,24,1,2231,09,2,,,12,2004,1,072000,4,2,,2,,00528.9010,,1,1
13,7402007011,02260262,0010120171451002,01,01,3,1,28,02,05,2003,1,6,7231,1,081,29,1,7231,04,2,,,11,2005,1,040000,1,2,,2,,00528.9010,,1,1
13,7402007033,02300021,0010120171451002,01,01,2,1,34,01,04,2003,2,4,7123,1,081,24,1,7123,05,2,,,04,2005,1,014000,4,2,,2,,00528.9010,,1,1
13,7402007033,02380317,0010120171451002,01,01,3,1,25,01,04,2003,1,6,9322,1,052,36,1,7212,05,2,,,04,2006,1,048000,1,2,,2,,00528.9010,,1,1
13,7402014006,02930169,0010120751450402,01,01,2,1,50,01,08,2001,2,7,2151,3,078,88,1,2151,25,2,,,12,2003,1,070000,4,2,,1,020000,00508.6737,,1,1
13,7403003008,03318001,0010120781451502,01,01,1,2,52,01,01,2001,3,5,7435,1,081,88,1,7435,20,2,,,88,8888,1,105000,4,2,,2,,00439.7714,,1,1
13,7403005004,03370681,0010120481451702,01,01,3,2,31,01,04,2003,1,6,1239,1,081,12,1,9131,05,2,,,04,2005,1,015000,1,2,,2,,00503.5528,,1,1
13,7403006002,03520428,0014210091451802,01,01,2,1,36,01,09,2003,2,6,7141,1,052,37,2,,,2,,,10,2006,2,,,2,,2,,00434.8399,,1,2
13,7403011005,03850364,0010120341452302,01,01,2,1,42,02,02,2003,2,6,7244,1,054,24,1,1490,60,2,,,02,2005,1,090000,1,2,,2,,00461.7127,,1,1
13,7403011020,03960123,0010120341452302,01,01,2,1,42,02,05,2003,2,6,7122,1,081,12,1,7122,60,2,,,05,2005,1,060000,1,1,010000,2,,00461.7127,,1,1
13,7403012003,04080194,0010120631452402,01,01,3,1,24,01,10,2002,1,7,2231,1,095,12,1,2231,11,2,,,10,2003,1,100000,4,2,,2,,00473.0099,,1,1
13,7403012010,04130045,0010120631452402,01,01,1,1,41,05,02,2003,2,7,1233,8,021,00,2,,,2,,,99,9999,2,,,2,,2,,00462.6962,,1,2
13,7403014006,04190124,0010120711452302,01,01,2,1,35,01,07,2001,2,6,7123,1,081,36,1,7123,26,2,,,07,2004,1,060000,1,2,,2,,00506.0389,,1,1
13,7403015019,04260086,0010120681452702,01,01,2,1,35,03,02,2001,2,6,3121,1,081,88,1,3419,52,2,,,12,2003,1,032499,4,2,,2,,00462.6962,,1,1
13,7403015019,04270106,0010120681452702,01,01,6,1,49,04,08,2003,3,6,9322,1,081,88,1,9322,54,2,,,88,8888,1,260000,4,2,,2,,00442.7325,,1,1
13,7403017009,04630484,0010120161452902,01,01,2,1,26,01,10,2002,2,6,1430,1,015,24,1,7241,11,2,,,10,2004,1,018000,1,2,,2,,00505.3349,,1,1
13,7403017024,04680092,0010120161452902,01,01,3,1,27,05,09,2003,1,6,7241,1,081,12,1,7241,60,2,,,09,2004,1,060000,4,1,050000,1,030000,00505.3349,,1,1
13,7403017024,04690133,0010120161452902,01,01,3,1,25,01,09,2000,1,7,0940,4,096,88,2,,,2,,,88,8888,2,,,2,,2,,00505.3349,,1,2
13,7403020002,04700027,0013210061453202,01,01,2,2,29,01,04,2001,2,4,0210,1,089,88,1,8273,29,2,,,88,8888,1,490000,1,2,,2,,00459.3767,,1,1
13,7403027021,04990153,0010120241453602,01,01,4,1,45,02,04,2003,2,6,7212,1,999,06,1,7212,12,2,,,11,2003,1,082500,1,2,,2,,00440.8505,,1,1
13,7403031008,05260012,0010120121454002,01,01,2,1,39,01,12,2002,2,4,7231,1,081,24,1,7231,09,2,,,12,2004,1,060000,1,2,,1,026000,00459.2542,,1,1
13,7403031008,05270066,0010120121454002,01,01,4,1,22,02,01,2003,2,6,5123,6,018,88,1,9322,22,2,,,88,8888,1,037000,4,2,,2,,00469.4912,,1,
13,7403031008,05330380,0010120121454002,01,01,3,2,27,02,05,2003,1,7,2231,1,081,05,1,2231,42,1,09,2003,,,1,020000,1,1,999999,1,003000,00506.2630,,1,1
13,7404001002,00090235,0011270021454102,02,02,3,1,23,01,08,2003,1,5,5123,1,081,88,1,5123,01,2,,,88,8888,1,012000,4,2,,2,,00493.2976,,1,1
13,7404001002,00090235,0011270021454102,01,02,2,1,45,03,03,2003,2,4,7433,1,081,88,1,7435,42,2,,,88,8888,1,038000,4,2,,2,,00461.7216,,1,1
13,7404003004,00150492,0010120271454302,01,01,2,2,36,01,10,1998,2,6,9112,1,089,02,1,3231,02,1,12,1998,,,2,,,2,,2,,00518.8674,,2,2
13,7404004001,00270092,0013210121454402,01,01,2,1,53,08,09,2003,2,7,1317,1,089,06,1,9141,44,2,,,03,2004,1,021000,4,1,070000,1,003000,00459.5436,,1,1
13,7404005007,00380013,0010120441454502,01,01,3,2,26,02,03,2002,4,4,9131,1,039,24,1,9131,42,2,,,03,2004,1,042000,1,2,,2,,00613.3696,,1,1
13,7404006011,00490104,0010120471454602,01,01,2,1,36,02,11,2002,2,4,8322,1,052,12,1,8340,50,2,,,11,2003,1,090000,1,2,,1,010000,00459.2542,,1,1
13,7404006022,00650727,0010120471454602,01,01,2,1,40,02,10,2002,2,7,8232,1,081,12,1,8232,36,2,,,10,2003,1,090000,1,2,,2,,00459.2542,,1,1
13,7404008001,00690307,0012270011454802,01,01,2,1,45,05,05,2002,2,6,8321,1,081,13,1,0930,49,2,,,11,2003,1,099000,1,2,,2,,00461.7216,,1,1
13,7404008001,00780722,0012270011454802,01,01,1,1,36,01,08,2003,2,7,2151,1,081,88,1,2151,02,2,,,88,8888,2,,,2,,2,,00482.5414,,1,1
13,7404009019,00850097,0010120181454902,01,01,1,1,34,02,02,2000,2,7,0940,1,083,10,1,7233,22,1,02,2001,,,2,,,2,,2,,00515.0076,,2,2
13,7404011002,01260326,0011240041455102,01,01,2,1,49,01,12,2002,2,4,8322,1,080,16,1,8324,10,2,,,04,2004,1,060000,4,2,,2,,00410.2271,,1,1
13,7404012019,01500807,0010120461455202,01,01,3,1,31,01,09,2002,1,7,1315,8,001,30,2,,,1,12,2002,,,2,,,2,,2,,00563.2829,,1,2
13,7404022002,01970110,0010120431456102,01,01,3,2,30,01,10,2001,2,3,0231,1,046,24,1,5131,24,2,,,10,2003,1,028800,1,2,,2,,00472.8990,,2,1
13,7404022035,02370586,0010120431456102,01,01,1,1,25,01,08,2002,2,7,9322,1,052,12,1,8340,13,1,08,2003,,,1,045000,4,1,024000,2,,00523.1588,,1,1
13,7404023001,02540169,0010120361456202,01,02,3,2,26,01,03,2002,1,7,2229,6,096,60,1,2229,19,2,,,03,2007,2,,,2,,2,,00129.3963,,1,
13,7404023001,02540169,0010120361456202,02,02,3,2,22,02,03,2003,1,7,0940,1,096,60,1,4115,19,2,,,03,2007,2,,,2,,2,,00120.4756,,1,1
13,7404025023,02640022,0010120511456402,02,02,3,1,20,01,10,2002,1,7,0231,1,096,12,1,8340,12,2,,,10,2003,1,060000,1,2,,2,,00546.9020,,1,1
13,7404025023,02640022,0010120511456402,01,02,2,1,43,02,10,2002,2,7,0920,1,096,12,1,8340,12,2,,,10,2003,1,060000,1,2,,2,,00534.9771,,1,1
13,7404025023,02680053,0010120541456402,01,01,1,1,45,03,06,2003,2,6,5122,1,081,24,1,5122,24,2,,,06,2005,1,120000,4,2,,2,,00511.8948,,1,1
13,7404025023,02690062,0010120511456402,01,01,2,1,36,05,06,2003,2,7,0920,1,044,08,1,7233,40,2,,,01,2004,1,099000,1,1,165000,2,,00534.9771,,1,1
13,7404025023,02740101,0010120511456402,01,01,5,1,34,02,03,2000,1,6,5123,1,081,36,1,5123,72,1,03,2003,,,2,,,2,,2,,00549.9296,,2,2
13,7404027004,02970186,0011260041456602,01,01,3,1,26,02,07,2002,1,6,0910,3,096,24,1,1490,24,2,,,07,2004,1,020000,2,2,,2,,00473.3326,,1,1
13,7404027004,02980196,0011260041456602,01,01,4,2,30,01,11,2002,2,6,4211,1,081,24,1,4211,10,2,,,11,2004,2,,,2,,2,,00475.2173,,1,1
13,7404027004,03060313,0011260041456602,01,01,3,2,40,02,09,2001,4,4,5169,1,081,26,1,9131,23,2,,,11,2003,1,016000,1,2,,2,,00432.8077,,1,1
13,7404028016,03130022,0010120721456702,03,03,3,1,09,05,11,2002,,0,,4,096,01,2,,,1,12,2002,,,2,,,2,,2,,00184.6581,,1,2
13,7404028016,03130022,0010120721456702,02,03,2,2,47,05,11,2002,2,7,3412,4,096,01,2,,,1,12,2002,,,2,,,2,,2,,00182.9354,,1,2
13,7404028016,03130022,0010120721456702,01,03,1,1,49,05,11,2002,2,7,1317,4,096,01,2,,,1,12,2002,,,2,,,2,,2,,00182.2100,,1,2
13,7404040000,03550217,0013270061457602,01,01,4,2,23,03,05,2003,2,6,0910,1,052,08,1,5220,25,2,,,11,2003,1,054000,4,2,,2,,00467.6118,,1,1
